"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"5152","Moderate","Female","Young","Moderate","White",0.966601489590448,0.766765547790559
"5153","Moderate","Female","Young","Moderate","White",0.953722373471962,0.755569028203226
"5154","Liberal","Female","Young","Moderate","White",0.981267619110954,0.739907569008699
"5155","Moderate","Female","Young","Moderate","White",0.981196689616429,0.758332311355218
"5156","Liberal","Male","Young","Moderate","White",0.995961961052292,0.621551624353105
"5157","Moderate","Male","Young","Low","Black",0.931377263278246,0.690744605668826
"5158","Moderate","Male","Middle-aged","High","Hispanic",0.998551328604759,0.636967922723817
"5159","Conservative","Female","Young","High","White",0.994668656484349,0.733590368602666
"5160","Moderate","Male","Young","Low","White",0.97669947926882,0.675670509457011
"5161","Moderate","Male","Young","High","Asian",0.997416066368382,0.597892666825712
"5162","Moderate","Female","Young","Moderate","Black",0.971521921021776,0.7662344135696
"5163","Liberal","Male","Young","Low","White",0.983359182748464,0.667627576476006
"5164","Moderate","Female","Young","Moderate","Hispanic",0.916984741174005,0.778479306469969
"5165","Very liberal","Female","Young","High","White",0.992261203514981,0.72223876381176
"5166","Moderate","Male","Middle-aged","Low","White",0.986127939213573,0.696305407188229
"5167","Liberal","Female","Middle-aged","Moderate","White",0.986273732467732,0.778393725315313
"5168","Conservative","Female","Middle-aged","Low","Black",0.910797993707075,0.821660770262219
"5169","Conservative","Female","Middle-aged","Low","Black",0.941374186209879,0.833379687559568
"5170","Conservative","Female","Middle-aged","Low","Hispanic",0.787336026851942,0.834495656639563
"5171","Moderate","Male","Old","Low","Black",0.990704966022686,0.735741608204323
"5172","Moderate","Female","Middle-aged","Moderate","Black",0.972547407114573,0.767458124754534
"5173","Moderate","Female","Young","High","White",0.989083204682016,0.748407142134886
"5174","Liberal","Female","Young","Low","Hispanic",0.798654162497385,0.782329115856141
"5175","Moderate","Male","Old","Moderate","Black",0.995648386613573,0.701721021137144
"5176","Moderate","Female","Middle-aged","Low","White",0.954959721674342,0.808565101205565
"5177","Moderate","Female","Young","Low","Black",0.87127173512113,0.794828947912677
"5178","Very liberal","Male","Middle-aged","High","White",0.998630232424651,0.608370182742733
"5179","Moderate","Female","Young","Moderate","White",0.977381192681107,0.75200541248745
"5180","Very liberal","Non-binary","Young","Low","White",0.78348344143862,0.852312753177683
"5181","Very conservative","Male","Old","Low","White",0.984007113554071,0.760353037926761
"5182","Liberal","Male","Middle-aged","Low","Black",0.99002185779229,0.713448729127434
"5183","Moderate","Female","Old","Low","White",0.98887984934073,0.845638772926183
"5184","Moderate","Male","Young","Low","White",0.973979772001942,0.671154802760768
"5185","Very liberal","Non-binary","Young","Moderate","White",0.896894074152408,0.832708341027915
"5186","Liberal","Male","Old","Low","Hispanic",0.98830028729842,0.731788246922493
"5187","Moderate","Female","Old","Moderate","White",0.983020045318903,0.812969501777512
"5188","Moderate","Male","Old","Low","White",0.993670713090918,0.725815795954179
"5189","Moderate","Female","Young","Low","White",0.925938089320629,0.793293474760586
"5190","Very liberal","Female","Young","High","White",0.995693033573854,0.712798579476045
"5191","Moderate","Male","Middle-aged","Low","Hispanic",0.963136445156451,0.708809890099049
"5192","Liberal","Female","Young","High","White",0.98639948271832,0.721316100912535
"5193","Conservative","Male","Middle-aged","Moderate","White",0.992118495193336,0.6737443148753
"5194","Moderate","Female","Old","Moderate","White",0.994512593380871,0.797286429680282
"5195","Moderate","Female","Young","Low","White",0.925938089320629,0.793293474760586
"5196","Conservative","Female","Middle-aged","Low","White",0.917500992597888,0.805719112422646
"5197","Moderate","Female","Young","Moderate","White",0.964077817039749,0.764308597821183
"5198","Moderate","Male","Middle-aged","Low","White",0.986127939213573,0.696305407188229
"5199","Liberal","Female","Young","Moderate","Hispanic",0.958762644157421,0.757597908735406
"5200","Moderate","Female","Middle-aged","Moderate","Other",0.982125387920882,0.770877697582144
"5201","Conservative","Female","Young","Low","Black",0.862111663442885,0.80824770992095
"5202","Moderate","Male","Young","High","White",0.996839949763046,0.619171157731653
"5203","Conservative","Male","Young","Low","Other",0.967896475091597,0.69704975318122
"5204","Moderate","Female","Middle-aged","Low","Hispanic",0.924555960723458,0.829585178546605
"5205","Liberal","Male","Old","Low","Hispanic",0.989922668180787,0.737127470524438
"5206","Conservative","Male","Middle-aged","Low","Black",0.971618201812498,0.71436770072121
"5207","Very liberal","Female","Middle-aged","Low","Hispanic",0.90130359215637,0.791137559067172
"5208","Moderate","Female","Young","Low","Hispanic",0.779175045597363,0.79524372978667
"5209","Liberal","Female","Young","Low","Hispanic",0.804652895588039,0.783492381182257
"5210","Moderate","Female","Middle-aged","High","White",0.993533816236324,0.766016874614394
"5211","Moderate","Male","Old","Moderate","Hispanic",0.996017454919246,0.698223062799433
"5212","Liberal","Female","Young","High","White",0.995614928353403,0.700776328021993
"5213","Conservative","Male","Middle-aged","Low","Hispanic",0.9702722024303,0.73667284535035
"5214","Conservative","Female","Middle-aged","High","White",0.997185632509756,0.755703933482996
"5215","Liberal","Female","Middle-aged","Low","Hispanic",0.818362135844488,0.810906598752613
"5216","Conservative","Female","Middle-aged","Low","Hispanic",0.885879173541947,0.831826611796826
"5217","Very liberal","Male","Middle-aged","Low","Hispanic",0.981792133798669,0.694981522046184
"5218","Moderate","Female","Old","Moderate","Hispanic",0.971638091323826,0.811862116255977
"5219","Moderate","Male","Middle-aged","Low","White",0.990796527186561,0.711986808305956
"5220","Very liberal","Female","Middle-aged","Moderate","Other",0.98837907326649,0.777041637904022
"5221","Very liberal","Male","Middle-aged","High","White",0.999450839501037,0.574295541901259
"5222","Moderate","Female","Middle-aged","Low","White",0.933335552789633,0.796640165981434
"5223","Conservative","Female","Middle-aged","Low","Black",0.943422060133571,0.83432790595947
"5224","Liberal","Female","Middle-aged","Low","White",0.977573158307746,0.813465180156496
"5225","Moderate","Male","Young","Low","White",0.973006306525794,0.669642458747045
"5226","Liberal","Female","Young","Moderate","White",0.974249906748953,0.757675434511332
"5227","Moderate","Female","Old","Low","Hispanic",0.93208134804995,0.832468375874251
"5228","Liberal","Female","Middle-aged","Low","White",0.972035068398521,0.807153511647835
"5229","Very conservative","Female","Young","Low","Hispanic",0.750680739189152,0.82136029412163
"5230","Very liberal","Female","Old","Low","White",0.976279452174348,0.820098400249038
"5231","Liberal","Male","Young","High","White",0.999029554018287,0.573171871703514
"5232","Moderate","Male","Young","High","White",0.996718845213781,0.617555972761347
"5233","Conservative","Female","Old","Low","White",0.967384910093234,0.832071768131174
"5234","Liberal","Male","Middle-aged","Moderate","Hispanic",0.993131786213524,0.688733233029657
"5235","Conservative","Male","Old","Low","Hispanic",0.978648595212624,0.748446757099091
"5236","Moderate","Non-binary","Young","Low","Hispanic",0.568919009441363,0.881722278682344
"5237","Moderate","Female","Young","Moderate","Hispanic",0.944831548659043,0.765463516765694
"5238","Liberal","Male","Old","Moderate","Hispanic",0.995938630064303,0.708895104662506
"5239","Moderate","Male","Middle-aged","Low","Hispanic",0.965723901414829,0.711627099183948
"5240","Conservative","Male","Middle-aged","Low","Hispanic",0.972373166009482,0.739319625465817
"5241","Moderate","Female","Middle-aged","Low","Hispanic",0.913331341096569,0.825679769906258
"5242","Conservative","Male","Old","Moderate","Hispanic",0.995353927310893,0.712906678248879
"5243","Moderate","Female","Middle-aged","Low","Hispanic",0.910297873183073,0.824692454492092
"5244","Liberal","Male","Old","Moderate","Hispanic",0.995280159696316,0.703213329059616
"5245","Conservative","Male","Young","Moderate","Hispanic",0.974207538495544,0.644444053138439
"5246","Conservative","Female","Middle-aged","Low","Hispanic",0.860919583584226,0.826003338064305
"5247","Moderate","Female","Middle-aged","Low","Hispanic",0.861380122050042,0.811455087610846
"5248","Moderate","Male","Middle-aged","Moderate","Hispanic",0.987750847059861,0.653287522249884
"5249","Liberal","Female","Middle-aged","Moderate","Hispanic",0.933794385533114,0.79509414511803
"5250","Moderate","Female","Young","Low","Hispanic",0.821268937942123,0.802934724573867
"5251","Very conservative","Female","Middle-aged","Low","Hispanic",0.877612530979867,0.843302667037386
"5252","Moderate","Female","Old","Low","White",0.981286292909911,0.832712784815349
"5253","Conservative","Male","Middle-aged","Moderate","Hispanic",0.975480706873939,0.680840546392859
"5254","Moderate","Female","Middle-aged","Moderate","Hispanic",0.930261383428392,0.784324504311128
"5255","Moderate","Female","Middle-aged","Low","Hispanic",0.886267981414537,0.817657774622704
"5256","Moderate","Female","Middle-aged","Low","Hispanic",0.900616229250711,0.8217040963479
"5257","Conservative","Male","Middle-aged","Low","Hispanic",0.930487179841094,0.735083827894276
"5258","Liberal","Female","Young","Low","Hispanic",0.852606720303094,0.793758967123608
"5259","Very liberal","Female","Middle-aged","Moderate","Hispanic",0.956432201769165,0.765645438517053
"5260","Liberal","Female","Young","Low","Hispanic",0.852606720303094,0.793758967123608
"5261","Conservative","Female","Middle-aged","Low","Hispanic",0.826187670405565,0.819009716479748
"5262","Moderate","Female","Middle-aged","Low","Hispanic",0.870146918480232,0.813540461625572
"5263","Liberal","Female","Old","High","White",0.996844301107837,0.77169853419921
"5264","Moderate","Male","Old","Moderate","Hispanic",0.99649212116911,0.734089466857188
"5265","Very conservative","Female","Young","Low","Hispanic",0.721382613288806,0.81730790473566
"5266","Liberal","Female","Young","Moderate","Hispanic",0.941761642067027,0.773328045439183
"5267","Liberal","Female","Old","Moderate","White",0.995115712479747,0.784465735931095
"5268","Very liberal","Male","Middle-aged","Moderate","White",0.997276989541766,0.650809646784589
"5269","Liberal","Female","Young","Low","White",0.923581102393378,0.775560358893966
"5270","Very liberal","Female","Middle-aged","Low","Black",0.939912864128451,0.787298501578252
"5271","Moderate","Female","Young","Low","Black",0.883442057827227,0.798157104318147
"5272","Moderate","Female","Middle-aged","Moderate","White",0.980757615915837,0.784620977741425
"5273","Very liberal","Female","Young","High","White",0.997000471699675,0.69452718175085
"5274","Moderate","Male","Middle-aged","High","White",0.998269592253511,0.644635381451343
"5275","Conservative","Female","Old","Low","Black",0.945402548076613,0.835271794779927
"5276","Very liberal","Male","Young","High","Asian",0.998029826004102,0.561798033628048
"5277","Liberal","Male","Middle-aged","Low","White",0.991168055533785,0.692924521074744
"5278","Liberal","Male","Young","Low","Black",0.966179192601229,0.665150287588898
"5279","Moderate","Female","Young","Moderate","Black",0.971521921021776,0.7662344135696
"5280","Liberal","Female","Young","Low","Black",0.911421862961785,0.791088693711593
"5281","Liberal","Female","Young","Low","White",0.944359186488183,0.786100387626631
"5282","Moderate","Female","Middle-aged","Low","Hispanic",0.910297873183073,0.824692454492092
"5283","Moderate","Female","Old","Low","Black",0.975529526495688,0.842369491041389
"5284","Moderate","Female","Middle-aged","Low","Black",0.908007050065961,0.805765395881476
"5285","Very liberal","Male","Young","Moderate","Hispanic",0.983857791843981,0.631513420116664
"5286","Moderate","Male","Young","Moderate","Hispanic",0.984686668520365,0.643928398721907
"5287","Liberal","Female","Old","Low","Black",0.973760687258311,0.826956129958162
"5288","Conservative","Female","Middle-aged","Low","Black",0.897752823744493,0.817613683522234
"5289","Conservative","Female","Young","Low","Black",0.792894787630963,0.794078664391735
"5290","Moderate","Male","Middle-aged","High","White",0.999446595222671,0.621410314260236
"5291","Conservative","Female","Middle-aged","Low","Black",0.924983138470194,0.826620318191131
"5292","Moderate","Male","Middle-aged","Low","White",0.988485357006888,0.703493041858267
"5293","Moderate","Female","Young","Low","Hispanic",0.798034090797398,0.79856686301826
"5294","Moderate","Female","Young","Low","Hispanic",0.821268937942123,0.802934724573867
"5295","Very conservative","Female","Middle-aged","Low","Black",0.857093935564631,0.821990190066519
"5296","Very liberal","Female","Middle-aged","High","White",0.996206219241067,0.747558986059581
"5297","Moderate","Female","Young","Moderate","Black",0.954931291028649,0.778040042952252
"5298","Liberal","Male","Young","High","White",0.996731417375192,0.594142602046589
"5299","Liberal","Male","Middle-aged","Low","Black",0.987518603748168,0.704980211526433
"5300","Conservative","Female","Old","Moderate","White",0.991681552489609,0.800943642895525
"5301","Conservative","Female","Old","Low","Black",0.960501187106232,0.843573264585376
"5302","Conservative","Female","Middle-aged","Low","Black",0.913816150212925,0.822661488276167
"5303","Moderate","Female","Middle-aged","Low","Other",0.926883552591851,0.803413122939769
"5304","Moderate","Female","Middle-aged","Low","Black",0.914119004489069,0.807898802071784
"5305","Very conservative","Female","Young","High","Black",0.987222328029423,0.745065445949937
"5306","Moderate","Female","Middle-aged","Low","Hispanic",0.882409231867361,0.816635114299274
"5307","Moderate","Male","Middle-aged","High","Asian",0.998736627152797,0.628721024382895
"5308","Very liberal","Non-binary","Young","High","White",0.965845545041703,0.819325903972629
"5309","Moderate","Male","Young","Moderate","Asian",0.982888469165566,0.660413846942547
"5310","Moderate","Male","Old","High","Asian",0.999308786322538,0.653903624665505
"5311","Moderate","Male","Young","Low","Asian",0.936026095627312,0.673503749875784
"5312","Very liberal","Male","Middle-aged","High","White",0.999490732885845,0.577638681008567
"5313","Moderate","Female","Young","Low","Black",0.833469439898729,0.785755619670228
"5314","Moderate","Female","Young","High","Asian",0.99000021730133,0.72716031881344
"5315","Moderate","Female","Middle-aged","High","Asian",0.978777258952026,0.759274757366296
"5316","Conservative","Male","Old","High","Asian",0.999162183677851,0.668207969901441
"5317","Moderate","Male","Middle-aged","High","Asian",0.998871676144183,0.633501235548229
"5318","Moderate","Male","Middle-aged","Low","White",0.988906970226799,0.704918707192461
"5319","Conservative","Male","Young","Low","Black",0.933511103897348,0.712696578772312
"5320","Liberal","Male","Young","High","Asian",0.997521043897427,0.575778325687739
"5321","Conservative","Female","Old","Moderate","White",0.988519567804585,0.815581165448711
"5322","Conservative","Female","Old","Low","White",0.97740365153681,0.841419100271777
"5323","Moderate","Male","Middle-aged","Low","Black",0.974673555177727,0.698287324737083
"5324","Conservative","Male","Young","Low","Asian",0.92077636403986,0.685912659625383
"5325","Moderate","Female","Middle-aged","Low","Hispanic",0.924555960723458,0.829585178546605
"5326","Conservative","Female","Middle-aged","High","White",0.996603320226153,0.749330969061368
"5327","Very conservative","Female","Old","Low","White",0.971719256482634,0.848878138560206
"5328","Moderate","Female","Middle-aged","Low","Hispanic",0.882409231867361,0.816635114299274
"5329","Conservative","Female","Middle-aged","Moderate","White",0.990693935886109,0.797649784779128
"5330","Liberal","Female","Middle-aged","High","Asian",0.996097463572404,0.741408124426921
"5331","Very liberal","Female","Young","Moderate","White",0.982265873769459,0.752194393779848
"5332","Liberal","Female","Young","High","White",0.99636606846861,0.707902536867872
"5333","Conservative","Male","Middle-aged","Moderate","Asian",0.98080463599285,0.677580746382946
"5334","Very liberal","Female","Young","High","Asian",0.988638833628856,0.713579573059538
"5335","Liberal","Male","Middle-aged","High","Asian",0.998361697028644,0.594054921571044
"5336","Liberal","Male","Middle-aged","High","White",0.99884481382084,0.602686208000621
"5337","Moderate","Female","Young","Low","White",0.908838272010266,0.786478423482654
"5338","Very conservative","Female","Young","Low","White",0.828492075583974,0.797368116706403
"5339","Conservative","Female","Old","High","White",0.997225201246415,0.783360174676094
"5340","Moderate","Female","Old","High","White",0.996584721113923,0.78622320983099
"5341","Very liberal","Male","Young","High","White",0.998077457773935,0.59360000106413
"5342","Moderate","Female","Young","Low","White",0.905663786476071,0.785326805879026
"5343","Moderate","Female","Middle-aged","Low","White",0.942902793359344,0.824753485609506
"5344","Conservative","Male","Old","Low","White",0.992045196443214,0.737012858544123
"5345","Moderate","Male","Old","High","White",0.999605867145187,0.635789908352969
"5346","Conservative","Female","Young","Low","White",0.914599819539485,0.804645491992322
"5347","Conservative","Female","Young","High","White",0.979391571684673,0.744948917445114
"5348","Conservative","Female","Middle-aged","High","White",0.9924596248795,0.778448522744094
"5349","Moderate","Male","Middle-aged","Moderate","White",0.99681041982595,0.68812383231751
"5350","Conservative","Male","Middle-aged","Moderate","White",0.994973897648619,0.691534044413076
"5351","Moderate","Male","Old","High","White",0.999088092158409,0.670819441095327
"5352","Very liberal","Male","Young","Moderate","White",0.994841294266516,0.623926248942066
"5353","Liberal","Female","Young","High","White",0.990633856821757,0.734863952032435
"5354","Conservative","Male","Young","Moderate","Hispanic",0.971599973732113,0.674862347141639
"5355","Moderate","Female","Young","Moderate","White",0.945384190316859,0.777369839593675
"5356","Conservative","Male","Young","High","White",0.994829868948985,0.621313170729534
"5357","Conservative","Female","Middle-aged","Low","Hispanic",0.841846658013004,0.822033453456274
"5358","Moderate","Female","Middle-aged","High","Asian",0.995615038371267,0.75599336829467
"5359","Conservative","Male","Old","Low","White",0.995113933725726,0.75389152544793
"5360","Moderate","Female","Old","Low","White",0.976643217713498,0.826913811289
"5361","Very liberal","Female","Middle-aged","High","White",0.996346175005933,0.748848415242291
"5362","Conservative","Male","Young","Moderate","White",0.980998009617918,0.671944666111159
"5363","Moderate","Female","Middle-aged","Moderate","White",0.992310924996658,0.787148352160233
"5364","Liberal","Male","Middle-aged","High","White",0.998572158993633,0.629877680884581
"5365","Liberal","Female","Young","Low","Hispanic",0.762372144951468,0.801279912377665
"5366","Liberal","Male","Young","High","White",0.997889407832167,0.576192264706805
"5367","Moderate","Male","Young","High","White",0.996593115362408,0.615938186590298
"5368","Moderate","Female","Young","Low","Asian",0.819224139958558,0.792796801248588
"5369","Moderate","Female","Young","Low","Hispanic",0.804046765143794,0.799665572770808
"5370","Moderate","Male","Young","Moderate","White",0.984846470703088,0.659258052231778
"5371","Liberal","Female","Young","High","White",0.995932344747858,0.703638763373152
"5372","Moderate","Female","Young","Moderate","White",0.956941063031026,0.75808824753514
"5373","Moderate","Female","Young","Low","White",0.89553937647417,0.781844916105931
"5374","Very liberal","Male","Young","Low","White",0.984608451637863,0.648646056722748
"5375","Conservative","Non-binary","Old","Low","White",0.887637890268239,0.899420001773769
"5376","Moderate","Female","Young","Low","Black",0.848592626271014,0.789191921700825
"5377","Conservative","Female","Young","Low","White",0.898666359720574,0.799210039478387
"5378","Liberal","Female","Young","High","Black",0.994019964576888,0.714051119422096
"5379","Very liberal","Female","Young","High","Asian",0.992642694428014,0.698228688663041
"5380","Moderate","Female","Young","Moderate","White",0.962748069553311,0.763073429406631
"5381","Moderate","Female","Young","Low","Black",0.875444373766634,0.795942836175757
"5382","Conservative","Female","Middle-aged","High","White",0.993977956641839,0.785449951044012
"5383","Moderate","Female","Young","Moderate","White",0.965361805548855,0.765539305465268
"5384","Moderate","Female","Young","Low","Asian",0.850365906781517,0.799461607776298
"5385","Very conservative","Male","Middle-aged","Low","White",0.981873777193876,0.726710298712472
"5386","Liberal","Male","Young","Low","Hispanic",0.930065849669711,0.661132186774313
"5387","Moderate","Female","Young","Low","White",0.928484202679577,0.794413543019047
"5388","Moderate","Female","Young","Moderate","White",0.966601489590448,0.766765547790559
"5389","Conservative","Male","Young","Moderate","White",0.989371088616918,0.661596056027918
"5390","Very liberal","Female","Young","Low","Hispanic",0.853090088041462,0.777241761801888
"5391","Moderate","Female","Young","Low","White",0.911916323234107,0.787625533886101
"5392","Moderate","Female","Young","High","Hispanic",0.966255876565117,0.754471226945252
"5393","Conservative","Male","Middle-aged","Low","Hispanic",0.946940890101972,0.714886797127996
"5394","Moderate","Female","Young","Low","Hispanic",0.815663560032555,0.801849501362862
"5395","Moderate","Male","Young","High","White",0.996718845213781,0.617555972761347
"5396","Very conservative","Male","Young","Moderate","Hispanic",0.965777742796426,0.688712823709175
"5397","Liberal","Female","Young","Moderate","White",0.967918104096403,0.750056060433635
"5398","Liberal","Male","Young","High","Asian",0.997867555748259,0.58245115587868
"5399","Moderate","Female","Young","High","White",0.986846556820005,0.741908835666894
"5400","Conservative","Female","Young","Low","Hispanic",0.744286582942349,0.805444479700418
"5401","Conservative","Male","Young","Low","White",0.965001778553029,0.680642969497359
"5402","Moderate","Non-binary","Young","Moderate","White",0.92543334599907,0.847281922937714
"5403","Moderate","Female","Young","Moderate","White",0.965361805548855,0.765539305465268
"5404","Conservative","Female","Young","Moderate","Black",0.939787148372136,0.785430200035528
"5405","Liberal","Female","Old","High","White",0.997072990137926,0.774101216958413
"5406","Moderate","Male","Young","High","White",0.996040334889473,0.609441667090633
"5407","Moderate","Male","Young","High","White",0.996593115362408,0.615938186590298
"5408","Very liberal","Female","Young","Moderate","White",0.977860359747376,0.744460804676488
"5409","Moderate","Female","Young","Low","White",0.905663786476071,0.785326805879026
"5410","Liberal","Female","Young","Moderate","White",0.972287597871045,0.755153304700559
"5411","Very liberal","Non-binary","Young","Moderate","White",0.921652406541307,0.840197606676277
"5412","Very liberal","Male","Young","Moderate","White",0.992770549221145,0.609366044706826
"5413","Moderate","Female","Young","Moderate","Black",0.946079007006567,0.772074020152075
"5414","Moderate","Male","Young","Moderate","White",0.994727663123774,0.633276528446609
"5415","Moderate","Female","Young","Low","Hispanic",0.804046765143794,0.799665572770808
"5416","Moderate","Female","Old","Low","White",0.973917118800743,0.823955236060486
"5417","Very liberal","Female","Young","High","White",0.991966039077595,0.720863642969825
"5418","Moderate","Female","Young","Moderate","Black",0.946079007006567,0.772074020152075
"5419","Moderate","Male","Young","Low","White",0.965606317066002,0.693119903713376
"5420","Very liberal","Non-binary","Young","Moderate","White",0.921652406541307,0.840197606676277
"5421","Conservative","Female","Young","Low","White",0.880149684954,0.793662134771053
"5422","Very conservative","Female","Young","Moderate","White",0.955029684212359,0.791092329570502
"5423","Moderate","Female","Middle-aged","Low","White",0.933335552789633,0.796640165981434
"5424","Liberal","Male","Young","Low","Asian",0.948504577735409,0.660846997178462
"5425","Very liberal","Male","Young","Moderate","White",0.994005983472517,0.617480935385036
"5426","Liberal","Female","Middle-aged","Low","Hispanic",0.924824179508228,0.815269435660454
"5427","Moderate","Female","Middle-aged","Moderate","Hispanic",0.941550034918061,0.790057061461267
"5428","Moderate","Male","Young","Low","Hispanic",0.929814913294036,0.682744573269817
"5429","Moderate","Female","Young","Low","White",0.925938089320629,0.793293474760586
"5430","Liberal","Male","Young","High","White",0.997187993146974,0.600726881282708
"5431","Very liberal","Male","Young","Low","Hispanic",0.94936325002651,0.652913924559156
"5432","Very liberal","Female","Young","Moderate","White",0.978662613694082,0.745760676909716
"5433","Liberal","Female","Young","Low","Hispanic",0.821833600526559,0.786955141398375
"5434","Moderate","Female","Young","Moderate","White",0.966601489590448,0.766765547790559
"5435","Moderate","Male","Middle-aged","Low","Hispanic",0.957387300780608,0.703127147806469
"5436","Liberal","Female","Young","High","Asian",0.978857118318491,0.740897317085442
"5437","Moderate","Female","Young","High","White",0.995073147973101,0.716777852452798
"5438","Liberal","Female","Young","Moderate","Hispanic",0.946959271317115,0.748691321618524
"5439","Moderate","Female","Young","Moderate","Hispanic",0.890925959155777,0.768893175680963
"5440","Moderate","Female","Middle-aged","Low","White",0.956554936905531,0.809622277038493
"5441","Liberal","Female","Young","High","White",0.988711282670979,0.728142908007531
"5442","Very liberal","Female","Middle-aged","High","White",0.998294570145176,0.715863550885035
"5443","Moderate","Female","Young","Low","White",0.902390629616088,0.784170681590949
"5444","Very liberal","Female","Middle-aged","High","White",0.997941231089504,0.708851684013726
"5445","Very liberal","Male","Young","Moderate","Hispanic",0.983857791843981,0.631513420116664
"5446","Moderate","Male","Middle-aged","Low","Hispanic",0.969279317533405,0.715822359991826
"5447","Very liberal","Male","Old","Low","Black",0.993656303291808,0.710179255241806
"5448","Moderate","Female","Young","Low","Black",0.879500465118181,0.797052221168518
"5449","Very liberal","Female","Young","High","Asian",0.994340701717369,0.708226739405037
"5450","Moderate","Female","Old","Low","White",0.974858586640422,0.824945822102102
"5451","Moderate","Male","Young","Low","Black",0.966053107786683,0.686627875715042
"5452","Moderate","Female","Old","Low","White",0.975766917528509,0.825932011758966
"5453","Moderate","Female","Middle-aged","Low","White",0.926905940784871,0.817720713472555
"5454","Moderate","Female","Old","Low","Hispanic",0.943093421684531,0.837186923731827
"5455","Very liberal","Male","Middle-aged","High","Asian",0.998961619737448,0.590205653146001
"5456","Moderate","Male","Middle-aged","Low","White",0.990796527186561,0.711986808305956
"5457","Liberal","Female","Young","Low","Hispanic",0.794843803727369,0.806672886782745
"5458","Liberal","Female","Young","Low","Black",0.883838080146392,0.781895347512706
"5459","Moderate","Male","Middle-aged","High","White",0.998454487962334,0.649324978784837
"5460","Liberal","Female","Young","Low","Hispanic",0.832615445675574,0.789241112521148
"5461","Moderate","Female","Old","Low","Black",0.964709839977956,0.833067064416293
"5462","Moderate","Female","Young","Low","White",0.928484202679577,0.794413543019047
"5463","Very liberal","Male","Young","Moderate","Hispanic",0.989912523748184,0.615763142069033
"5464","Conservative","Female","Young","Low","White",0.880149684954,0.793662134771053
"5465","Liberal","Female","Young","Low","White",0.926201786575358,0.776749474826209
"5466","Moderate","Male","Young","Moderate","Hispanic",0.986803453268574,0.650180543333747
"5467","Liberal","Male","Young","Moderate","Black",0.988941918671939,0.642522474155361
"5468","Moderate","Female","Middle-aged","Low","Hispanic",0.847304371663696,0.808293534320171
"5469","Liberal","Non-binary","Young","Moderate","White",0.866654431527507,0.858677366240981
"5470","Moderate","Female","Young","Low","White",0.89553937647417,0.781844916105931
"5471","Moderate","Female","Old","High","White",0.996176994295321,0.782751837230547
"5472","Conservative","Male","Young","High","White",0.998279031647466,0.595868455428915
"5473","Moderate","Female","Old","Low","White",0.975766917528509,0.825932011758966
"5474","Conservative","Male","Young","High","White",0.995714906900895,0.62933084386614
"5475","Conservative","Female","Young","High","White",0.990064072182595,0.741283485497207
"5476","Moderate","Male","Middle-aged","High","White",0.999306103287351,0.611702154448598
"5477","Liberal","Male","Young","Moderate","White",0.993009678768918,0.634034058508018
"5478","Moderate","Male","Middle-aged","High","White",0.999558654588399,0.631022161688773
"5479","Conservative","Male","Young","High","Black",0.991500439205462,0.628327467963823
"5480","Liberal","Female","Middle-aged","High","White",0.997933302664397,0.728669651560319
"5481","Liberal","Male","Young","Low","Hispanic",0.941384158035709,0.668756264451379
"5482","Liberal","Female","Young","Moderate","White",0.983238689105356,0.743839502933795
"5483","Very liberal","Male","Young","Low","White",0.9857111451053,0.651759364768621
"5484","Very liberal","Male","Young","High","White",0.999103480417337,0.55241247515562
"5485","Moderate","Female","Young","Low","White",0.911916323234107,0.787625533886101
"5486","Moderate","Male","Middle-aged","High","Asian",0.998416182446537,0.619085417779125
"5487","Moderate","Female","Young","Low","White",0.891956843003273,0.780675277026883
"5488","Very conservative","Female","Young","Low","White",0.750016408015747,0.807995425541829
"5489","Liberal","Female","Middle-aged","High","White",0.998684842203713,0.744599768402241
"5490","Conservative","Female","Young","Low","White",0.887883934874022,0.795894805018274
"5491","Moderate","Female","Middle-aged","High","Asian",0.99593244683454,0.758509611994562
"5492","Moderate","Male","Old","High","White",0.999016688985605,0.667789677483883
"5493","Moderate","Female","Middle-aged","High","White",0.998146954476525,0.751473450307829
"5494","Liberal","Female","Young","High","White",0.992410857613096,0.711857068948066
"5495","Very liberal","Female","Young","High","White",0.997111211788626,0.695977326409141
"5496","Conservative","Female","Middle-aged","Low","White",0.9531370536733,0.822289835941656
"5497","Liberal","Female","Young","Low","Black",0.89136368727293,0.784220723730495
"5498","Moderate","Female","Middle-aged","Low","Black",0.845544556213434,0.8129516808532
"5499","Conservative","Male","Young","Moderate","White",0.994076912321482,0.651090506090599
"5500","Moderate","Male","Young","Moderate","White",0.99528923139853,0.638031854803874
"5501","Moderate","Female","Young","Moderate","White",0.973793173415946,0.74686460247662
"5502","Liberal","Male","Young","High","White",0.998828313685359,0.564779526970907
"5503","Moderate","Female","Middle-aged","Low","Black",0.850407943243799,0.813990205129661
"5504","Moderate","Female","Young","High","White",0.995429601481578,0.719548474272561
"5505","Moderate","Male","Young","Low","Black",0.92378024273223,0.686341348698586
"5506","Moderate","Male","Old","Low","Other",0.990922134763537,0.724705613381987
"5507","Moderate","Female","Young","Low","Hispanic",0.826740071653152,0.804015456961754
"5508","Moderate","Male","Young","High","Asian",0.993329046023001,0.62969663580189
