"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"5179","Moderate","Female","Young","Moderate","White",0.937938846176764,0.77898945605327
"5180","Very liberal","Non-binary","Young","Low","White",0.986649256014254,0.824899764912976
"5181","Very conservative","Male","Old","Low","White",0.871602539091468,0.794967136497101
"5182","Liberal","Male","Middle-aged","Low","Black",0.946214134924572,0.804082937376116
"5183","Moderate","Female","Old","Low","White",0.995129135614303,0.83155220486581
"5184","Moderate","Male","Young","Low","White",0.716161421587883,0.767216233346497
"5185","Very liberal","Non-binary","Young","Moderate","White",0.9884790701399,0.812768834477242
"5186","Liberal","Male","Old","Low","Hispanic",0.95754387692237,0.821065239965975
"5187","Moderate","Female","Old","Moderate","White",0.985075937663571,0.812226531586494
"5188","Moderate","Male","Old","Low","White",0.94860842761336,0.793044919869606
"5189","Moderate","Female","Young","Low","White",0.930630375805523,0.800659381056149
"5190","Very liberal","Female","Young","High","White",0.9853631120399,0.775366354467378
"5191","Moderate","Male","Middle-aged","Low","Hispanic",0.7973826255028,0.80405489488338
"5192","Liberal","Female","Young","High","White",0.95335307881333,0.771290491762717
"5193","Conservative","Male","Middle-aged","Moderate","White",0.805907543469181,0.760925784387268
"5194","Moderate","Female","Old","Moderate","White",0.991036463672952,0.803845819689366
"5195","Moderate","Female","Young","Low","White",0.930630375805523,0.800659381056149
"5196","Conservative","Female","Middle-aged","Low","White",0.910263784275053,0.800548928119726
"5197","Moderate","Female","Young","Moderate","White",0.930122052257621,0.785282632360231
"5198","Moderate","Male","Middle-aged","Low","White",0.860058135068494,0.779040877418406
"5199","Liberal","Female","Young","Moderate","Hispanic",0.948628952562279,0.808453149333477
"5200","Moderate","Female","Middle-aged","Moderate","Other",0.963907912322364,0.794012840711287
"5201","Conservative","Female","Young","Low","Black",0.879663048750249,0.811176002707446
"5202","Moderate","Male","Young","High","White",0.851663619488246,0.744353514165023
"5203","Conservative","Male","Young","Low","Other",0.677866301288904,0.776566560904595
"5204","Moderate","Female","Middle-aged","Low","Hispanic",0.971034302229871,0.838253680885079
"5205","Liberal","Male","Old","Low","Hispanic",0.965289184324591,0.82338424820317
"5206","Conservative","Male","Middle-aged","Low","Black",0.760647739685344,0.78974160782829
"5207","Very liberal","Female","Middle-aged","Low","Hispanic",0.965715956227368,0.830777444854996
"5208","Moderate","Female","Young","Low","Hispanic",0.856199009062653,0.819712918211171
"5209","Liberal","Female","Young","Low","Hispanic",0.892448077065178,0.820400299059159
"5210","Moderate","Female","Middle-aged","High","White",0.980966025266484,0.786867426989631
"5211","Moderate","Male","Old","Moderate","Hispanic",0.948000932491324,0.800319047142395
"5212","Liberal","Female","Young","High","White",0.971618370027271,0.761618946147657
"5213","Conservative","Male","Middle-aged","Low","Hispanic",0.826609081680652,0.809511291205468
"5214","Conservative","Female","Middle-aged","High","White",0.980482949734331,0.774095953372448
"5215","Liberal","Female","Middle-aged","Low","Hispanic",0.941283898386437,0.834172261511244
"5216","Conservative","Female","Middle-aged","Low","Hispanic",0.94055258395703,0.833259026692298
"5217","Very liberal","Male","Middle-aged","Low","Hispanic",0.93149719592971,0.812262476630631
"5218","Moderate","Female","Old","Moderate","Hispanic",0.979587519868053,0.829113320873007
"5219","Moderate","Male","Middle-aged","Low","White",0.916202320652052,0.78645956432427
"5220","Very liberal","Female","Middle-aged","Moderate","Other",0.990619258963277,0.811379220614921
"5221","Very liberal","Male","Middle-aged","High","White",0.965985039352514,0.741873850703717
"5222","Moderate","Female","Middle-aged","Low","White",0.940111844273413,0.802551700208521
"5223","Conservative","Female","Middle-aged","Low","Black",0.966132240332654,0.826467185580295
"5224","Liberal","Female","Middle-aged","Low","White",0.988422380088552,0.819076248655268
"5225","Moderate","Male","Young","Low","White",0.705396755278224,0.766507119444125
"5226","Liberal","Female","Young","Moderate","White",0.960163989399818,0.789383081555247
"5227","Moderate","Female","Old","Low","Hispanic",0.975140861439965,0.83986050050492
"5228","Liberal","Female","Middle-aged","Low","White",0.984215589618947,0.815522829883033
"5229","Very conservative","Female","Young","Low","Hispanic",0.790791718333272,0.820678698237858
"5230","Very liberal","Female","Old","Low","White",0.99342929983563,0.829127715528945
"5231","Liberal","Male","Young","High","White",0.919706564528475,0.732519500937621
"5232","Moderate","Male","Young","High","White",0.844925144763222,0.743598030334485
"5233","Conservative","Female","Old","Low","White",0.975360444725488,0.816506031251834
"5234","Liberal","Male","Middle-aged","Moderate","Hispanic",0.942341985846431,0.80314755281844
"5235","Conservative","Male","Old","Low","Hispanic",0.884229227577641,0.814955096778056
"5236","Moderate","Non-binary","Young","Low","Hispanic",0.973714295673207,0.848651629148101
"5237","Moderate","Female","Young","Moderate","Hispanic",0.914865515491251,0.805254829542998
"5238","Liberal","Male","Old","Moderate","Hispanic",0.971446453474997,0.811779132734813
"5239","Moderate","Male","Middle-aged","Low","Hispanic",0.813778789366089,0.805301667253381
"5240","Conservative","Male","Middle-aged","Low","Hispanic",0.841111455485633,0.810731517689882
"5241","Moderate","Female","Middle-aged","Low","Hispanic",0.96452383562305,0.836091046174962
"5242","Conservative","Male","Old","Moderate","Hispanic",0.928985404409373,0.799573585815487
"5243","Moderate","Female","Middle-aged","Low","Hispanic",0.962687645073401,0.835546768453577
"5244","Liberal","Male","Old","Moderate","Hispanic",0.965025287321173,0.809343030043394
"5245","Conservative","Male","Young","Moderate","Hispanic",0.540469676296,0.768734916872654
"5246","Conservative","Female","Middle-aged","Low","Hispanic",0.920353621519371,0.829926324114948
"5247","Moderate","Female","Middle-aged","Low","Hispanic",0.92887977088936,0.828338617620942
"5248","Moderate","Male","Middle-aged","Moderate","Hispanic",0.791181129225561,0.780622998657526
"5249","Liberal","Female","Middle-aged","Moderate","Hispanic",0.964097081187243,0.826561879185332
"5250","Moderate","Female","Young","Low","Hispanic",0.895730014992591,0.823779638603124
"5251","Very conservative","Female","Middle-aged","Low","Hispanic",0.926504266924579,0.833713470352869
"5252","Moderate","Female","Old","Low","White",0.989913654068896,0.823630386566909
"5253","Conservative","Male","Middle-aged","Moderate","Hispanic",0.683174853177358,0.784763301542126
"5254","Moderate","Female","Middle-aged","Moderate","Hispanic",0.928359606845167,0.814602591292065
"5255","Moderate","Female","Middle-aged","Low","Hispanic",0.947040856679354,0.831696122978873
"5256","Moderate","Female","Middle-aged","Low","Hispanic",0.956615425300966,0.833905225326631
"5257","Conservative","Male","Middle-aged","Low","Hispanic",0.702394285105626,0.808476717409831
"5258","Liberal","Female","Young","Low","Hispanic",0.930040758282092,0.825599959215999
"5259","Very liberal","Female","Middle-aged","Moderate","Hispanic",0.970328546502867,0.818964352814796
"5260","Liberal","Female","Young","Low","Hispanic",0.930040758282092,0.825599959215999
"5261","Conservative","Female","Middle-aged","Low","Hispanic",0.889001121560664,0.825971487007338
"5262","Moderate","Female","Middle-aged","Low","Hispanic",0.935495750629089,0.8294636476505
"5263","Liberal","Female","Old","High","White",0.993693007657592,0.797428311839024
"5264","Moderate","Male","Old","Moderate","Hispanic",0.973763960118597,0.815880726104846
"5265","Very conservative","Female","Young","Low","Hispanic",0.754031061299168,0.818332003447009
"5266","Liberal","Female","Young","Moderate","Hispanic",0.950076524954212,0.815901575638803
"5267","Liberal","Female","Old","Moderate","White",0.993207628566665,0.803954893967214
"5268","Very liberal","Male","Middle-aged","Moderate","White",0.962934711471109,0.774726911133975
"5269","Liberal","Female","Young","Low","White",0.935020110020182,0.7982266110349
"5270","Very liberal","Female","Middle-aged","Low","Black",0.97374869359621,0.820426524732815
"5271","Moderate","Female","Young","Low","Black",0.914786770280934,0.812493469119761
"5272","Moderate","Female","Middle-aged","Moderate","White",0.970079631695895,0.796433061807718
"5273","Very liberal","Female","Young","High","White",0.984922465970346,0.766746769469625
"5274","Moderate","Male","Middle-aged","High","White",0.929929904076651,0.756241225600586
"5275","Conservative","Female","Old","Low","Black",0.967804586844927,0.827035292693191
"5276","Very liberal","Male","Young","High","Asian",0.907111346126557,0.752876501478217
"5277","Liberal","Male","Middle-aged","Low","White",0.92868394542132,0.785241032403356
"5278","Liberal","Male","Young","Low","Black",0.757547642015711,0.782640892244626
"5279","Moderate","Female","Young","Moderate","Black",0.945795820850099,0.796315753667314
"5280","Liberal","Female","Young","Low","Black",0.948579681604998,0.815600131209331
"5281","Liberal","Female","Young","Low","White",0.958425753607344,0.803914794520828
"5282","Moderate","Female","Middle-aged","Low","Hispanic",0.962687645073401,0.835546768453577
"5283","Moderate","Female","Old","Low","Black",0.990785961648511,0.837645314516337
"5284","Moderate","Female","Middle-aged","Low","Black",0.939352779508298,0.816686620006948
"5285","Very liberal","Male","Young","Moderate","Hispanic",0.847069360641636,0.786448983855494
"5286","Moderate","Male","Young","Moderate","Hispanic",0.734552755578802,0.77652040359988
"5287","Liberal","Female","Old","Low","Black",0.990946224356928,0.835025562431319
"5288","Conservative","Female","Middle-aged","Low","Black",0.9213305660803,0.816583013247578
"5289","Conservative","Female","Young","Low","Black",0.787253032758369,0.803151315608448
"5290","Moderate","Male","Middle-aged","High","White",0.956952751335921,0.746142743441276
"5291","Conservative","Female","Middle-aged","Low","Black",0.949400315627968,0.821869193205464
"5292","Moderate","Male","Middle-aged","Low","White",0.888708648354835,0.782435698724647
"5293","Moderate","Female","Young","Low","Hispanic",0.874481666706385,0.821464696244614
"5294","Moderate","Female","Young","Low","Hispanic",0.895730014992591,0.823779638603124
"5295","Very conservative","Female","Middle-aged","Low","Black",0.859896199056655,0.812282559020301
"5296","Very liberal","Female","Middle-aged","High","White",0.9927564251952,0.79236815656312
"5297","Moderate","Female","Young","Moderate","Black",0.938904175532891,0.802240818526641
"5298","Liberal","Male","Young","High","White",0.860300276499154,0.741455476966165
"5299","Liberal","Male","Middle-aged","Low","Black",0.927791160785197,0.800306837495156
"5300","Conservative","Female","Old","Moderate","White",0.982138440730536,0.79868313812347
"5301","Conservative","Female","Old","Low","Black",0.979658226842257,0.832082177635035
"5302","Conservative","Female","Middle-aged","Low","Black",0.938336080914239,0.819534651984302
"5303","Moderate","Female","Middle-aged","Low","Other",0.945399094825172,0.810938751443345
"5304","Moderate","Female","Middle-aged","Low","Black",0.945052136625754,0.817871224145482
"5305","Very conservative","Female","Young","High","Black",0.896364657637021,0.770577685291292
"5306","Moderate","Female","Middle-aged","Low","Hispanic",0.944351982141668,0.831140198850244
"5307","Moderate","Male","Middle-aged","High","Asian",0.934771126571071,0.765670306946034
"5308","Very liberal","Non-binary","Young","High","White",0.99344019964646,0.805029789170882
"5309","Moderate","Male","Young","Moderate","Asian",0.761222456812607,0.778405575628009
"5310","Moderate","Male","Old","High","Asian",0.970696403507889,0.77686392167621
"5311","Moderate","Male","Young","Low","Asian",0.581597976987208,0.783577524362518
"5312","Very liberal","Male","Middle-aged","High","White",0.969263508005456,0.743390003151226
"5313","Moderate","Female","Young","Low","Black",0.857841327052561,0.805755848744526
"5314","Moderate","Female","Young","High","Asian",0.951279994312018,0.782221711693337
"5315","Moderate","Female","Middle-aged","High","Asian",0.95164240748966,0.79776121175361
"5316","Conservative","Male","Old","High","Asian",0.957548429892326,0.77536532684282
"5317","Moderate","Male","Middle-aged","High","Asian",0.943720861493766,0.767798446561199
"5318","Moderate","Male","Middle-aged","Low","White",0.893783764691298,0.783110125881312
"5319","Conservative","Male","Young","Low","Black",0.611394138040444,0.788627697877117
"5320","Liberal","Male","Young","High","Asian",0.863209114931226,0.75052648818204
"5321","Conservative","Female","Old","Moderate","White",0.983529206300018,0.807038922402263
"5322","Conservative","Female","Old","Low","White",0.985257143411316,0.822374063809118
"5323","Moderate","Male","Middle-aged","Low","Black",0.807801411830762,0.7898564746532
"5324","Conservative","Male","Young","Low","Asian",0.473194874212668,0.781434706253406
"5325","Moderate","Female","Middle-aged","Low","Hispanic",0.971034302229871,0.838253680885079
"5326","Conservative","Female","Middle-aged","High","White",0.974788291478675,0.770609151989172
"5327","Very conservative","Female","Old","Low","White",0.977367679031212,0.820527392017329
"5328","Moderate","Female","Middle-aged","Low","Hispanic",0.944351982141668,0.831140198850244
"5329","Conservative","Female","Middle-aged","Moderate","White",0.979163133178816,0.79676313218378
"5330","Liberal","Female","Middle-aged","High","Asian",0.987912112253343,0.796832090153956
"5331","Very liberal","Female","Young","Moderate","White",0.978719811908657,0.794075148738115
"5332","Liberal","Female","Young","High","White",0.978012879735186,0.765200763661903
"5333","Conservative","Male","Middle-aged","Moderate","Asian",0.706789105513058,0.778286206575747
"5334","Very liberal","Female","Young","High","Asian",0.972372655596653,0.790654882956238
"5335","Liberal","Male","Middle-aged","High","Asian",0.918209358949565,0.758605892838634
"5336","Liberal","Male","Middle-aged","High","White",0.938792227404145,0.745756695253684
"5337","Moderate","Female","Young","Low","White",0.907392006740735,0.796833968079729
"5338","Very conservative","Female","Young","Low","White",0.739292758548858,0.788127817242492
"5339","Conservative","Female","Old","High","White",0.988688450679638,0.789195249042229
"5340","Moderate","Female","Old","High","White",0.992097053703304,0.797956731525273
"5341","Very liberal","Male","Young","High","White",0.935438569729191,0.749860494937104
"5342","Moderate","Female","Young","Low","White",0.902896464145906,0.796191109361775
"5343","Moderate","Female","Middle-aged","Low","White",0.971161859105167,0.818568750842231
"5344","Conservative","Male","Old","Low","White",0.922646603769681,0.790970833618651
"5345","Moderate","Male","Old","High","White",0.972689049154867,0.752844591923469
"5346","Conservative","Female","Young","Low","White",0.905893190556785,0.799914872637491
"5347","Conservative","Female","Young","High","White",0.89992821314706,0.767526559503431
"5348","Conservative","Female","Middle-aged","High","White",0.973670685422893,0.786085169968202
"5349","Moderate","Male","Middle-aged","Moderate","White",0.942834300904455,0.775867784609104
"5350","Conservative","Male","Middle-aged","Moderate","White",0.886155846945228,0.769476463816863
"5351","Moderate","Male","Old","High","White",0.969993813017631,0.768455112710767
"5352","Very liberal","Male","Young","Moderate","White",0.914278510944785,0.762741714334843
"5353","Liberal","Female","Young","High","White",0.971833971773099,0.778211722121332
"5354","Conservative","Male","Young","Moderate","Hispanic",0.636203723267444,0.782071407751555
"5355","Moderate","Female","Young","Moderate","White",0.92511302206483,0.792098509399353
"5356","Conservative","Male","Young","High","White",0.720000885256829,0.736598910631642
"5357","Conservative","Female","Middle-aged","Low","Hispanic",0.903582996849201,0.827675237265762
"5358","Moderate","Female","Middle-aged","High","Asian",0.984075388454702,0.796720054966424
"5359","Conservative","Male","Old","Low","White",0.959287622991725,0.799368027069992
"5360","Moderate","Female","Old","Low","White",0.986241183309057,0.820146772558376
"5361","Very liberal","Female","Middle-aged","High","White",0.993123460900365,0.793019938979945
"5362","Conservative","Male","Young","Moderate","White",0.672733975679723,0.7597056636115
"5363","Moderate","Female","Middle-aged","Moderate","White",0.985716524456246,0.79815613770237
"5364","Liberal","Male","Middle-aged","High","White",0.951195829934878,0.757827554132758
"5365","Liberal","Female","Young","Low","Hispanic",0.909142524576454,0.829175298882621
"5366","Liberal","Male","Young","High","White",0.869030755996156,0.733537832231201
"5367","Moderate","Male","Young","High","White",0.837938810168665,0.742841085222931
"5368","Moderate","Female","Young","Low","Asian",0.869382717491918,0.814038333612221
"5369","Moderate","Female","Young","Low","Hispanic",0.880118046030694,0.822045654086122
"5370","Moderate","Male","Young","Moderate","White",0.760830246296916,0.76199663002365
"5371","Liberal","Female","Young","High","White",0.974368287590358,0.763056163301454
"5372","Moderate","Female","Young","Moderate","White",0.911065990204262,0.781919852401386
"5373","Moderate","Female","Young","Low","White",0.88822360338618,0.794253458927957
"5374","Very liberal","Male","Young","Low","White",0.870293702583664,0.773077876680616
"5375","Conservative","Non-binary","Old","Low","White",0.993536842696651,0.841150929642555
"5376","Moderate","Female","Young","Low","Black",0.875945435973062,0.807611412846252
"5377","Conservative","Female","Young","Low","White",0.881074611203491,0.796721933663582
"5378","Liberal","Female","Young","High","Black",0.972673384685887,0.778557691986082
"5379","Very liberal","Female","Young","High","Asian",0.974308377578163,0.783804595558689
"5380","Moderate","Female","Young","Moderate","White",0.926640706109614,0.784613102661082
"5381","Moderate","Female","Young","Low","Black",0.906259579644466,0.811281957864615
"5382","Conservative","Female","Middle-aged","High","White",0.980632553784168,0.790059648973216
"5383","Moderate","Female","Young","Moderate","White",0.93345005250211,0.785950648606052
"5384","Moderate","Female","Young","Low","Asian",0.901119506335817,0.817613951940867
"5385","Very conservative","Male","Middle-aged","Low","White",0.769288437974162,0.778118556865877
"5386","Liberal","Male","Young","Low","Hispanic",0.634093689415487,0.790713669497759
"5387","Moderate","Female","Young","Low","White",0.933935886210308,0.801291663320967
"5388","Moderate","Female","Young","Moderate","White",0.936630352346614,0.786617151287786
"5389","Conservative","Male","Young","Moderate","White",0.731978197722119,0.755105764617204
"5390","Very liberal","Female","Young","Low","Hispanic",0.937600208080198,0.823980430349688
"5391","Moderate","Female","Young","Low","White",0.911699776122129,0.797475314862705
"5392","Moderate","Female","Young","High","Hispanic",0.927835933951532,0.800032772206796
"5393","Conservative","Male","Middle-aged","Low","Hispanic",0.673460670697372,0.799532813666796
"5394","Moderate","Female","Young","Low","Hispanic",0.890736524091061,0.823203124131711
"5395","Moderate","Male","Young","High","White",0.844925144763222,0.743598030334485
"5396","Very conservative","Male","Young","Moderate","Hispanic",0.543547808343329,0.78059790939379
"5397","Liberal","Female","Young","Moderate","White",0.946247744896161,0.785399273234012
"5398","Liberal","Male","Young","High","Asian",0.886117222970522,0.753485210410442
"5399","Moderate","Female","Young","High","White",0.950135785249461,0.773956060559937
"5400","Conservative","Female","Young","Low","Hispanic",0.802149197748543,0.818434841922878
"5401","Conservative","Male","Young","Low","White",0.594862025048793,0.763530764343027
"5402","Moderate","Non-binary","Young","Moderate","White",0.984887447823501,0.80871526209687
"5403","Moderate","Female","Young","Moderate","White",0.93345005250211,0.785950648606052
"5404","Conservative","Female","Young","Moderate","Black",0.899426795391012,0.798964563467233
"5405","Liberal","Female","Old","High","White",0.994316607788276,0.798706692590863
"5406","Moderate","Male","Young","High","White",0.807445308760076,0.739798726960609
"5407","Moderate","Male","Young","High","White",0.837938810168665,0.742841085222931
"5408","Very liberal","Female","Young","Moderate","White",0.971090654236543,0.790156497958367
"5409","Moderate","Female","Young","Low","White",0.902896464145906,0.796191109361775
"5410","Liberal","Female","Young","Moderate","White",0.955959033391636,0.788061200323039
"5411","Very liberal","Non-binary","Young","Moderate","White",0.99239227357157,0.817549582331397
"5412","Very liberal","Male","Young","Moderate","White",0.869405290848122,0.756221334717792
"5413","Moderate","Female","Young","Moderate","Black",0.922042312281907,0.799075673588591
"5414","Moderate","Male","Young","Moderate","White",0.827547018889048,0.750576289766306
"5415","Moderate","Female","Young","Low","Hispanic",0.880118046030694,0.822045654086122
"5416","Moderate","Female","Old","Low","White",0.983938117689355,0.818384922095248
"5417","Very liberal","Female","Young","High","White",0.979627580924265,0.779014677177808
"5418","Moderate","Female","Young","Moderate","Black",0.922042312281907,0.799075673588591
"5419","Moderate","Male","Young","Low","White",0.742756679906697,0.777200171523722
"5420","Very liberal","Non-binary","Young","Moderate","White",0.99239227357157,0.817549582331397
"5421","Conservative","Female","Young","Low","White",0.850788778776688,0.793491196183199
"5422","Very conservative","Female","Young","Moderate","White",0.883855604481764,0.785049212445677
"5423","Moderate","Female","Middle-aged","Low","White",0.940111844273413,0.802551700208521
"5424","Liberal","Male","Young","Low","Asian",0.682654285671456,0.785705095385764
"5425","Very liberal","Male","Young","Moderate","White",0.896372720650662,0.759858682693199
"5426","Liberal","Female","Middle-aged","Low","Hispanic",0.974286658770555,0.836728419974604
"5427","Moderate","Female","Middle-aged","Moderate","Hispanic",0.943938150032686,0.817578980373297
"5428","Moderate","Male","Young","Low","Hispanic",0.605246262606035,0.79256222420436
"5429","Moderate","Female","Young","Low","White",0.930630375805523,0.800659381056149
"5430","Liberal","Male","Young","High","White",0.883629850604773,0.744485154495642
"5431","Very liberal","Male","Young","Low","Hispanic",0.758337516026473,0.794737512457759
"5432","Very liberal","Female","Young","Moderate","White",0.972525123398252,0.790813390170808
"5433","Liberal","Female","Young","Low","Hispanic",0.906624689292094,0.822146847230132
"5434","Moderate","Female","Young","Moderate","White",0.936630352346614,0.786617151287786
"5435","Moderate","Male","Middle-aged","Low","Hispanic",0.761430694652495,0.801543259598352
"5436","Liberal","Female","Young","High","Asian",0.956975670070093,0.795947059007045
"5437","Moderate","Female","Young","High","White",0.96280469003424,0.761493305140727
"5438","Liberal","Female","Young","Moderate","Hispanic",0.927530507101734,0.804116836381341
"5439","Moderate","Female","Young","Moderate","Hispanic",0.867721710947061,0.80668882455109
"5440","Moderate","Female","Middle-aged","Low","White",0.967135580672417,0.809985367448367
"5441","Liberal","Female","Young","High","White",0.963709132719881,0.774769963564037
"5442","Very liberal","Female","Middle-aged","High","White",0.993069661110841,0.777217867981002
"5443","Moderate","Female","Young","Low","White",0.898207172392038,0.795546738430556
"5444","Very liberal","Female","Middle-aged","High","White",0.991013877545491,0.773765170172584
"5445","Very liberal","Male","Young","Moderate","Hispanic",0.847069360641636,0.786448983855494
"5446","Moderate","Male","Middle-aged","Low","Hispanic",0.836424321878963,0.807160531668672
"5447","Very liberal","Male","Old","Low","Black",0.973873525609115,0.809752008666515
"5448","Moderate","Female","Young","Low","Black",0.910614836187437,0.811888462837092
"5449","Very liberal","Female","Young","High","Asian",0.982051653260689,0.788472280550579
"5450","Moderate","Female","Old","Low","White",0.984745115577444,0.818973693116825
"5451","Moderate","Male","Young","Low","Black",0.734355657029629,0.78454132164697
"5452","Moderate","Female","Old","Low","White",0.985512164447106,0.819560976260883
"5453","Moderate","Female","Middle-aged","Low","White",0.958917046800733,0.814408868650411
"5454","Moderate","Female","Old","Low","Hispanic",0.980757455502206,0.842509792025673
"5455","Very liberal","Male","Middle-aged","High","Asian",0.959656174140515,0.7652066387727
"5456","Moderate","Male","Middle-aged","Low","White",0.916202320652052,0.78645956432427
"5457","Liberal","Female","Young","Low","Hispanic",0.928578421893152,0.831965995145885
"5458","Liberal","Female","Young","Low","Black",0.923859550223599,0.810780124573323
"5459","Moderate","Male","Middle-aged","High","White",0.93950088931903,0.758427980801668
"5460","Liberal","Female","Young","Low","Hispanic",0.915121777979541,0.823303800560493
"5461","Moderate","Female","Old","Low","Black",0.984542462808548,0.832178828679442
"5462","Moderate","Female","Young","Low","White",0.933935886210308,0.801291663320967
"5463","Very liberal","Male","Young","Moderate","Hispanic",0.862806356767896,0.780180423148088
"5464","Conservative","Female","Young","Low","White",0.850788778776688,0.793491196183199
"5465","Liberal","Female","Young","Low","White",0.938130352743513,0.798864671266863
"5466","Moderate","Male","Young","Moderate","Hispanic",0.77334946537918,0.779261511469546
"5467","Liberal","Male","Young","Moderate","Black",0.839582344743951,0.773308254386563
"5468","Moderate","Female","Middle-aged","Low","Hispanic",0.917775575753792,0.826640052352942
"5469","Liberal","Non-binary","Young","Moderate","White",0.988619432931814,0.822893450281881
"5470","Moderate","Female","Young","Low","White",0.88822360338618,0.794253458927957
"5471","Moderate","Female","Old","High","White",0.990765014105646,0.796031566932034
"5472","Conservative","Male","Young","High","White",0.803440761055634,0.725191805619017
"5473","Moderate","Female","Old","Low","White",0.985512164447106,0.819560976260883
"5474","Conservative","Male","Young","High","White",0.769645572238234,0.740428542639136
"5475","Conservative","Female","Young","High","White",0.936434517391257,0.765886366249549
"5476","Moderate","Male","Middle-aged","High","White",0.941982483181864,0.741608768417212
"5477","Liberal","Male","Young","Moderate","White",0.861240742232656,0.759007656192046
"5478","Moderate","Male","Middle-aged","High","White",0.968190679299607,0.750623913341661
"5479","Conservative","Male","Young","High","Black",0.672956433528612,0.751053561021286
"5480","Liberal","Female","Middle-aged","High","White",0.989855236041596,0.775720964000668
"5481","Liberal","Male","Young","Low","Hispanic",0.692464064401389,0.793976577882875
"5482","Liberal","Female","Young","Moderate","White",0.962922499491175,0.782502625757206
"5483","Very liberal","Male","Young","Low","White",0.881665367242514,0.77446646532102
"5484","Very liberal","Male","Young","High","White",0.934963017172028,0.731877444152032
"5485","Moderate","Female","Young","Low","White",0.911699776122129,0.797475314862705
"5486","Moderate","Male","Middle-aged","High","Asian",0.912789893334275,0.761373559774889
"5487","Moderate","Female","Young","Low","White",0.8829176188556,0.793604549913125
"5488","Very conservative","Female","Young","Low","White",0.714082889101504,0.794229517612805
"5489","Liberal","Female","Middle-aged","High","White",0.994562745809091,0.783892766891288
"5490","Conservative","Female","Young","Low","White",0.86360247918599,0.794788029144854
"5491","Moderate","Female","Middle-aged","High","Asian",0.985636179210685,0.798001773142353
"5492","Moderate","Male","Old","High","White",0.966790572465196,0.767040645741256
"5493","Moderate","Female","Middle-aged","High","White",0.990197450856345,0.779715256646662
"5494","Liberal","Female","Young","High","White",0.964479692431747,0.766844297974598
"5495","Very liberal","Female","Young","High","White",0.985680726946497,0.767455376364481
"5496","Conservative","Female","Middle-aged","Low","White",0.95909602681935,0.810488815855568
"5497","Liberal","Female","Young","Low","Black",0.930907800350058,0.811994110867966
"5498","Moderate","Female","Middle-aged","Low","Black",0.920999950248234,0.820404940337239
"5499","Conservative","Male","Young","Moderate","White",0.783942008830652,0.750446735657426
"5500","Moderate","Male","Young","Moderate","White",0.84882928150588,0.752797252769318
"5501","Moderate","Female","Young","Moderate","White",0.924567545752905,0.776245939875202
"5502","Liberal","Male","Young","High","White",0.898121259080433,0.728615950137704
"5503","Moderate","Female","Middle-aged","Low","Black",0.924727239861972,0.820988595166735
"5504","Moderate","Female","Young","High","White",0.966379021928763,0.762931044006983
"5505","Moderate","Male","Young","Low","Black",0.590527461484159,0.78407966356106
"5506","Moderate","Male","Old","Low","Other",0.933824332206393,0.797285783196398
"5507","Moderate","Female","Young","Low","Hispanic",0.900520783378523,0.824354674247547
"5508","Moderate","Male","Young","High","Asian",0.804300226735518,0.765402561135991
"5509","Conservative","Female","Middle-aged","Low","White",0.931426632902202,0.811286780578922
"5510","Very liberal","Female","Middle-aged","Low","Black",0.976297237867079,0.821592240494469
"5511","Very liberal","Non-binary","Middle-aged","Low","White",0.993196825392483,0.832223067432766
"5512","Liberal","Female","Middle-aged","Moderate","Black",0.983030174171824,0.814629472273979
"5513","Very liberal","Non-binary","Middle-aged","High","White",0.99721405552114,0.807931733005215
"5514","Liberal","Female","Middle-aged","Low","Other",0.956007256346872,0.810436218755966
"5515","Liberal","Female","Young","High","Asian",0.95571882032311,0.787901167005161
"5516","Moderate","Female","Middle-aged","Low","White",0.976483838693728,0.820913056715114
"5517","Moderate","Female","Young","Moderate","Hispanic",0.914865515491251,0.805254829542998
"5518","Moderate","Male","Middle-aged","Low","White",0.877920106557541,0.78108230651326
"5519","Moderate","Female","Middle-aged","Low","Hispanic",0.949606739759788,0.832250586276687
"5520","Moderate","Male","Middle-aged","High","Asian",0.949031998407061,0.769209696783508
"5521","Moderate","Female","Middle-aged","Low","Hispanic",0.94153501444786,0.830582812500023
"5522","Liberal","Female","Young","Low","Hispanic",0.933372352883143,0.826170308287007
"5523","Very conservative","Female","Young","Low","White",0.861503122475339,0.797892089990589
"5524","Moderate","Male","Middle-aged","High","White",0.93950088931903,0.758427980801668
"5525","Very conservative","Female","Old","Low","Black",0.955692578521457,0.826367931436079
"5526","Liberal","Female","Young","High","Asian",0.957882952337833,0.788563230092605
"5527","Moderate","Female","Middle-aged","Low","White",0.967135580672417,0.809985367448367
"5528","Moderate","Female","Middle-aged","Moderate","White",0.983327121726147,0.79623238794949
"5529","Liberal","Female","Young","Moderate","White",0.944695616309352,0.777053972913382
"5530","Very liberal","Female","Middle-aged","Moderate","White",0.99332605417621,0.800920715448921
"5531","Liberal","Male","Old","High","Asian",0.993202256454735,0.79239128724531
"5532","Very liberal","Male","Young","High","White",0.917704068370552,0.746122305154871
"5533","Very conservative","Male","Old","Low","White",0.862086115186601,0.786227075559847
"5534","Moderate","Female","Middle-aged","Moderate","White",0.965166857786929,0.794497117940781
